init_joint_angles,x_target,y_target,z_target,Theta,iter_count,cost
[0.         0.52359878 1.57079633 1.57079633],0.3226277998031618,0.0,0.1174269158751462,"[[ -2.46275838   2.92242973  -0.90840566 -10.52968562]
 [ -0.15792927  -0.13229319   0.43747006  -0.73454881]
 [  1.11245113  -0.41295123  -0.02052146   4.90938322]
 [  0.67202939  -2.25195021  -1.45262828   0.06588532]
 [ -1.2886517   -0.25698982   1.03852623  -0.87856257]]",50,4.754970145369738
[0.         0.52359878 1.57079633 1.57079633],0.3155776083074893,0.0670780913618889,0.1174269158751462,"[[ -5.96540519   1.73197998  -3.41422577 -10.84637807]
 [  2.70375143   1.66569839   1.09873066   1.27825941]
 [  3.23261647   0.76264921  -0.21949379   5.05614134]
 [  2.58611379  -3.13970993  -2.50892819  -0.01943411]
 [ -2.80461086  -0.51655558   1.59839261   0.23594137]]",74,1.596468003586741
[0.         0.52359878 1.57079633 1.57079633],0.2947351610194049,0.1312245482548693,0.1174269158751462,"[[ -5.11232294   2.04086404  -4.22116422 -13.28602888]
 [  2.96500497   1.46949737   3.14028569   3.05504944]
 [  3.76789064  -0.13172454   0.16020929   5.71391   ]
 [  3.5547287   -2.91946155  -3.46961735  -0.36250151]
 [ -3.30094304  -0.83586528   2.52499328  -1.04615165]]",96,1.4888987063697707
[0.         0.52359878 1.57079633 1.57079633],0.2610113728985562,0.1896358627038669,0.1174269158751462,"[[-4.34984142e+00  2.93702743e+00 -2.72487765e+00 -1.31935299e+01]
 [ 3.75205956e+00  6.39394512e-01  1.53844134e+00  3.62516027e+00]
 [ 3.98023742e+00  1.62877649e-01  4.49314551e-03  4.54805580e+00]
 [ 4.00984149e+00 -3.05386722e+00 -3.58243351e+00 -8.77664211e-01]
 [-3.82070987e+00 -8.19997563e-01  2.69829079e+00 -5.58860705e-01]]",63,1.5284190311979586
[0.         0.52359878 1.57079633 1.57079633],0.2158801353105139,0.2397591799788763,0.1174269158751462,"[[ -4.49882761   7.4890928   -5.52160708 -11.70881076]
 [  3.11741139  -1.00002346   1.92667007   3.57417799]
 [  5.81854043  -1.21422543   1.2589779    5.66217393]
 [  5.97105557  -7.05387984  -2.25744743  -2.90778017]
 [ -5.25184155  -0.90224858   2.02267903  -2.3039967 ]]",345,1.0911564556168774
[0.         0.52359878 1.57079633 1.57079633],0.1613138999015809,0.2794038705966182,0.1174269158751462,"[[ -2.62822126   6.72447654  -4.81777459 -10.67425755]
 [  2.03830687  -1.07445303   1.99506303   0.67536468]
 [  7.32212481  -0.58866271   0.81315922   6.46855575]
 [  5.64330451  -6.78825421  -1.95515051  -1.87690149]
 [ -4.9203682   -1.11711229   3.1028124   -3.1478015 ]]",125,1.6893143700592534
[0.         0.52359878 1.57079633 1.57079633],0.0996974729969754,0.3068372713407652,0.1174269158751462,"[[ -2.0098163    7.46511438  -5.54882053 -11.11027424]
 [  2.74206792  -0.95285605   1.87216491   0.83020424]
 [  7.99423731  -1.16022436   1.41928714   6.557258  ]
 [  5.36910695  -6.89075674  -1.46950408  -1.23907086]
 [ -5.72483697  -2.15757287   2.70619249  -2.15472786]]",35,1.333967821829257
[0.         0.52359878 1.57079633 1.57079633],0.0337237881208487,0.3208604109587363,0.1174269158751462,"[[ -1.47080437   6.59372789  -5.50180078 -10.28906718]
 [  3.61404616  -0.82661686   1.29687493   0.99841855]
 [  7.76695768  -0.3146182    2.3890979    6.68793442]
 [  6.19921806  -6.85789043  -1.94340812  -3.0761723 ]
 [ -6.62126107  -1.71847134   2.48429444  -1.94370534]]",35,1.5189431210790298
[0.         0.52359878 1.57079633 1.57079633],-0.0337237881208486,0.3208604109587363,0.1174269158751462,"[[ -1.39032705   4.39123973  -3.7904434  -11.6353272 ]
 [  5.01950324   1.05193992   0.5066329    1.84690562]
 [  7.92869512   0.47042391   2.29165572   6.80885749]
 [  5.96736746  -8.85305825  -0.76706843  -2.92497927]
 [ -6.79036981  -1.20295782   3.15454732  -4.78985084]]",92,1.7197156119800616
[0.         0.52359878 1.57079633 1.57079633],-0.0996974729969752,0.3068372713407653,0.1174269158751462,"[[ -1.2512193    2.01717659  -3.0166004  -14.11741865]
 [  5.09535179   2.6082413    0.84662879   2.2221641 ]
 [  8.138985     1.3339338    2.82050314   7.50193718]
 [  8.12125853  -9.34489749   0.54751893  -1.28864878]
 [ -6.73965272  -2.01338915   1.31940084  -5.33849541]]",110,1.9371008576399888
[0.         0.52359878 1.57079633 1.57079633],-0.1613138999015808,0.2794038705966182,0.1174269158751462,"[[ -6.57075168  -3.89426744  -0.21473792 -10.54516995]
 [  5.46977837   6.11044109  -0.46928709  -3.00638178]
 [ 12.31458314   3.60684521   2.90726409   5.74146126]
 [ 11.49946965  -8.11456722  -0.86718939  -3.18128599]
 [ -1.70939103  -2.79193265   4.62922633  -3.19502954]]",480,3.211026116450596
[0.         0.52359878 1.57079633 1.57079633],-0.2158801353105139,0.2397591799788763,0.1174269158751462,"[[ -5.05875547  -5.0114807    0.26884822 -11.18957852]
 [  5.30635905   5.79019236  -1.2213746   -2.65463913]
 [ 12.58178981   4.04016128   4.12392421   5.51014874]
 [ 11.8949453   -6.9351011   -0.85097094  -3.2060263 ]
 [ -2.20709281  -1.74936564   4.47933255  -2.57354219]]",57,2.5760552909843804
[0.         0.52359878 1.57079633 1.57079633],-0.2610113728985561,0.1896358627038671,0.1174269158751462,"[[ -1.11261233  -6.58716938   3.43024502 -12.21322941]
 [  4.26001203   2.72063952  -2.0553829   -2.71863952]
 [ 13.2909041    6.52077582   2.6564038    7.81589601]
 [  8.80132303  -5.8161895   -1.54760547  -2.34849897]
 [ -2.61636242  -2.26881318   8.87195669  -3.04454988]]",234,3.705240530663201
[0.         0.52359878 1.57079633 1.57079633],-0.2947351610194048,0.1312245482548694,0.1174269158751462,"[[  2.97312977  -7.83283445   1.02013696 -13.85001464]
 [  4.45003709   1.84130524   0.12964577  -2.51127225]
 [  9.77978887   7.86911757   3.3133417    6.19370452]
 [  7.75419896  -5.23625749  -1.73264021  -3.99050013]
 [ -3.27652374  -1.51095595   9.85870647  -2.92684208]]",48,3.732786652316035
[0.         0.52359878 1.57079633 1.57079633],-0.3155776083074892,0.067078091361889,0.1174269158751462,"[[  3.87284533  -8.44245203   0.24979273 -16.32668308]
 [  5.01780755   4.02571259   1.43835905  -1.51934625]
 [  8.98794467   7.43601958   3.30764777   4.78630331]
 [  8.43841745  -7.78214604  -2.86392118  -4.27942857]
 [ -2.34123893  -2.00565043   9.89074397  -3.67469647]]",71,3.98796850505518
[0.         0.52359878 1.57079633 1.57079633],1.653273178848927e-17,0.0,0.27,"[[ 0.83322934 -1.25215343  6.00939396  4.0178656 ]
 [ 0.6223494  -1.09299451  3.09891944  0.81397821]
 [-0.06053027 -1.82828589  5.38674997  0.72119288]
 [ 0.75560628  0.87593474 -1.38422613 -0.97444252]
 [ 0.8650874   0.38015516  4.46098968  0.93982242]]",19,60.91897053074453
[0.         0.52359878 1.57079633 1.57079633],0.3596535142653598,0.0,0.2759718478172867,"[[-0.25829957 -1.04799781  0.30952264  0.38799559]
 [-1.93534371  0.82628259 -0.52848441 -0.0368826 ]
 [-0.98895665  0.291512   -0.03306057  0.7053881 ]
 [ 0.05765165 -0.82998643  0.26625813  0.30914815]
 [ 0.65765766  0.30582876 -0.28633861  0.4534045 ]]",44,4.861446884066653
[0.         0.52359878 1.57079633 1.57079633],0.3596535142653598,0.0,0.2759718478172867,"[[ 0.24883782  1.15906824 -1.2621743   0.23029212]
 [-1.1990156   0.28673722  0.50865183 -0.15054133]
 [ 0.06106071 -1.5670286   0.57008623 -0.09118399]
 [-0.83939176 -0.44994553 -0.52793205  0.93471558]
 [-0.37967105  0.56423958 -0.66803745  0.14428605]]",62,4.825575039856204
[0.         0.52359878 1.57079633 1.57079633],0.3535297297296291,0.0660861598272948,0.2759718478172867,"[[ 0.72256342  1.73084836 -2.12698519  0.40017175]
 [ 0.80845875  0.64368589  2.29494903  1.68375331]
 [-0.02538578 -2.34889785 -0.35471709 -0.46521593]
 [-1.09305136 -1.58348476 -2.00128207 -0.31589217]
 [-0.49102433  0.28687534 -0.71917317  0.88874923]]",78,1.9924761603357528
[0.         0.52359878 1.57079633 1.57079633],0.3353669142601314,0.1299218347432835,0.2759718478172867,"[[-0.18035171  2.55869314 -3.65233049  3.78089123]
 [ 1.6819023   0.84337808  2.48568275  0.28087927]
 [ 0.68755935 -1.84734065 -0.10088368 -1.92752221]
 [ 0.1675094  -2.48923284 -2.01956575 -2.12772029]
 [ 0.03182531  0.19642392 -1.6052577   0.06677435]]",105,1.9898184520814095
[0.         0.52359878 1.57079633 1.57079633],0.3057835807537842,0.1893331774011553,0.2759718478172867,"[[ 0.37281389 -0.06995547 -2.86105424  5.10268704]
 [ 1.44187218 -0.0092938   5.35062991 -1.88244882]
 [ 2.33248837 -3.17362742  0.49724071 -2.4786835 ]
 [-0.2767641  -2.85010574 -0.85902522 -0.79277761]
 [-0.35741899 -0.33834123 -2.57922682 -1.06083768]]",133,1.938143037123762
[0.         0.52359878 1.57079633 1.57079633],0.2657871541518484,0.2422970057827478,0.2759718478172867,"[[ 0.60985647 -2.16626603 -1.15083654  4.9481366 ]
 [ 1.57615584  1.28576306  4.59613617 -1.03153423]
 [ 3.00557218 -2.44478077 -0.69706583 -3.85390689]
 [ 0.56117562 -2.82994698 -0.67592651 -1.51428249]
 [-0.36565307 -2.85791072 -1.82051991 -1.86478154]]",91,2.0212822355111126
[0.         0.52359878 1.57079633 1.57079633],0.2167396647918268,0.2870097002356365,0.2759718478172867,"[[ 0.40438881 -0.90624184 -2.61721764  5.34531778]
 [ 2.41204927  0.73255779  5.33792858 -0.65533513]
 [ 4.06002374 -2.32398598 -0.37640914 -3.43544862]
 [ 0.39894048 -3.39117169 -1.11394973 -0.50879699]
 [-0.87224801 -2.01253477 -1.714177   -2.80667224]]",33,2.0028114675119086
[0.         0.52359878 1.57079633 1.57079633],0.1603113660978952,0.3219486235771944,0.2759718478172867,"[[-1.04747193 -1.55752778 -3.37072335  5.34556261]
 [ 4.47022658 -0.59231707  4.98841158 -0.25550792]
 [ 4.56426202 -1.03170098 -0.10764239 -3.31535665]
 [ 0.80924681 -5.30478774  0.35178844 -0.74086209]
 [-0.32301742 -2.9590668  -1.87069022 -1.72575986]]",71,2.2733331338960685
[0.         0.52359878 1.57079633 1.57079633],0.0984238561037908,0.3459239726776444,0.2759718478172867,"[[ 1.57807883 -3.86743309 -2.16084081  5.3568614 ]
 [ 3.31648042  1.10244433  4.59552355 -0.04129969]
 [ 4.67798951 -1.78094262 -0.90333746 -3.54354736]
 [ 0.03524036 -4.60071477 -0.53782345 -0.99261665]
 [-0.87648583 -3.46411482 -1.76436037 -1.75935811]]",90,2.3359004656896296
[0.         0.52359878 1.57079633 1.57079633],0.033184639736476,0.3581192957786325,0.2759718478172867,"[[ 1.51233129 -2.06672757 -1.05086762  5.08256469]
 [ 3.68606412  1.39879026  4.53384308 -0.51793602]
 [ 5.44754279 -1.6011657  -1.53551302 -4.31467093]
 [ 0.58572091 -4.78476581 -0.61553533 -0.56591048]
 [-0.22063173 -3.03545163 -1.65058499 -1.30006046]]",43,1.93329883095288
[0.         0.52359878 1.57079633 1.57079633],-0.033184639736476,0.3581192957786325,0.2759718478172867,"[[ 2.49632285 -2.11979503 -1.19586626  5.40878268]
 [ 3.5320602   1.30275858  4.96641255 -1.10389968]
 [ 5.66514717 -1.62331659 -1.51603207 -4.67612764]
 [ 0.71833098 -4.47594353 -0.48567842 -0.43023374]
 [ 0.31076628 -3.30158385 -2.06391603 -1.45719854]]",10,1.9960545968459076
[0.         0.52359878 1.57079633 1.57079633],-0.0984238561037909,0.3459239726776444,0.2759718478172867,"[[ 3.51667671 -2.77883583 -1.73750675  6.30200601]
 [ 3.56703339  1.17620544  4.64316037 -0.98028896]
 [ 5.76724326 -0.42550847 -1.29205501 -4.31323667]
 [ 1.07323067 -4.72557257 -0.8765637   0.60484856]
 [-0.12037885 -3.33901636 -2.64574098 -1.61695161]]",52,2.685122229836898
[0.         0.52359878 1.57079633 1.57079633],-0.1603113660978952,0.3219486235771944,0.2759718478172867,"[[ 4.76080522 -5.44917166 -1.6587444   6.02893737]
 [ 3.54823622  1.02375615  5.12418187 -1.79286431]
 [ 5.68284699 -1.04781802 -0.66720777 -4.06623083]
 [ 1.42261084 -4.18989152 -1.36479614 -0.18917649]
 [-1.36643991 -2.40277693 -2.96461081 -0.82660751]]",35,2.183886755654992
[0.         0.52359878 1.57079633 1.57079633],-0.2167396647918268,0.2870097002356365,0.2759718478172867,"[[ 4.46188466 -1.80996604 -0.94270852  7.39874982]
 [ 4.51216687  1.32139886  5.84324984 -3.29176006]
 [ 6.43210712 -0.63513085 -2.34993201 -3.78805335]
 [ 1.12808689 -4.39905931 -1.70076576 -0.81687499]
 [-0.66156878 -2.0661411  -3.07322695 -2.04095634]]",46,2.3855371135035326
[0.         0.52359878 1.57079633 1.57079633],-0.2657871541518485,0.2422970057827478,0.2759718478172867,"[[ 4.48442795 -4.38145016  0.11798291  4.97191466]
 [ 4.79034229 -0.52323741  5.51105889 -2.90200026]
 [ 6.72612709 -0.55340079 -1.94242822 -3.52226999]
 [ 2.70300392 -5.11250087 -2.02512931  0.01160864]
 [-0.78051827 -2.68983633 -2.88377554 -2.18708611]]",79,2.567523182272385
[0.         0.52359878 1.57079633 1.57079633],-0.3057835807537842,0.1893331774011553,0.2759718478172867,"[[ 6.24117378 -5.2697783   0.68356869  5.85095633]
 [ 4.70513015 -3.87938615  6.00483798 -4.40174636]
 [ 6.05893255  0.57752804 -2.62625503 -3.23173203]
 [ 3.1094189  -4.67632948 -2.59225305  0.10721483]
 [-2.17757467 -2.81875284 -3.7966559  -1.41658699]]",122,2.746091000970257
[0.         0.52359878 1.57079633 1.57079633],-0.3353669142601314,0.1299218347432835,0.2759718478172867,"[[ 6.47282507 -4.36051709  0.16509718  4.66084195]
 [ 5.77084081 -3.78496281  6.53510987 -3.31029695]
 [ 6.2855445   1.35154984 -2.64266867 -2.78559685]
 [ 2.7864417  -5.08279136 -2.19956017 -0.31065283]
 [-2.35781728 -2.9227641  -4.44590323 -1.3912768 ]]",50,3.000042933483022
[0.         0.52359878 1.57079633 1.57079633],-0.3535297297296291,0.0660861598272948,0.2759718478172867,"[[ 7.29844515 -4.67133505  0.44115144  4.02694903]
 [ 6.02074882 -3.81097526  6.58896592 -3.26309848]
 [ 6.50965108  0.84400287 -1.89273647 -2.5396364 ]
 [ 2.51057683 -5.44345379 -2.8752261  -0.82108736]
 [-2.14399336 -3.2638105  -5.26811499 -0.54220235]]",21,3.4827292813214794
[0.         0.52359878 1.57079633 1.57079633],0.0663123368775642,0.0,0.4854921976487742,"[[-2.16301439  4.08124221  2.11878615 -1.92219297]
 [-3.99840338  2.4116033  -0.4031669  -0.50078933]
 [-0.48652297 -1.42708908 -0.11343511  1.92758708]
 [ 1.2856429  -1.27281111 -1.05651459  0.40224295]
 [ 0.2256336   0.9876455   0.07725389 -1.24021064]]",365,4.91452107436146
[0.         0.52359878 1.57079633 1.57079633],0.0663123368775642,0.0,0.4854921976487742,"[[-3.24475943  4.75647244  1.37348057  0.07545365]
 [-0.61910006 -2.42291962 -0.98425658  1.56714489]
 [-0.40024455  2.7106081   1.09279077 -1.92670293]
 [ 1.48107393  0.18491621  0.52211086 -0.29463976]
 [-0.22515345  0.43382808 -0.90208151  0.29608491]]",202,4.924686923276304
[0.         0.52359878 1.57079633 1.57079633],0.0331561684387821,0.0574281683202823,0.4854921976487742,"[[-2.13056766e+00  4.74874346e+00  9.95153764e-01 -4.86990550e-02]
 [ 1.49609305e-03 -1.95273885e+00 -1.10276823e+00  1.92397969e+00]
 [ 4.91696622e-01  2.57006062e+00  1.49819403e+00 -1.49673632e+00]
 [ 1.34909919e+00  3.73163280e-01  6.10279718e-01  1.52462950e-01]
 [-5.26959423e-01  3.17901966e-01 -1.00978450e+00  2.79826392e-01]]",19,18.11336104409939
[0.         0.52359878 1.57079633 1.57079633],-0.0331561684387821,0.0574281683202823,0.4854921976487742,"[[-2.36530068  4.98762762  1.07952878 -0.34530789]
 [-0.08088765 -1.4378534  -0.95130823  1.81712095]
 [ 0.45696467  2.88973016  1.42528919 -1.69471855]
 [ 1.13994248  0.62951339  0.78229582 -0.32513393]
 [-0.77044544  0.407855   -1.06704628 -0.09602068]]",10,17.95588460858866
[0.         0.52359878 1.57079633 1.57079633],0.1267573219521905,0.0,0.2383958500719102,"[[ 0.19184815 -1.45933924  2.56245747  4.58873787]
 [-1.18680262 -0.58976827 -1.38878657  4.22322756]
 [-0.16138518 -1.31127795  0.59321338  6.15605701]
 [-0.95009495  0.96374975  0.30403492  3.01349277]
 [-0.2413213  -0.20594249  0.57084757 -0.36518757]]",18,64.70843424865389
[0.         0.52359878 1.57079633 1.57079633],0.1267573219521905,0.0,0.2383958500719102,"[[-0.91240853 -1.5147257   1.17571566  4.34514355]
 [-0.02283239 -0.84474092  0.44213413  5.36414865]
 [ 0.01397768 -1.29766081  0.54902848  4.74730327]
 [ 0.20778072  0.83924997  0.05682111  0.8586364 ]
 [-0.45960875 -0.69967397 -0.45656411  1.23385018]]",21,64.71413371449613
[0.         0.52359878 1.57079633 1.57079633],0.1097750609262799,0.0633786609760952,0.2383958500719102,"[[ 4.94498053e-01 -1.77297426e+00  9.32427025e-01  6.08142706e+00]
 [ 2.31141006e+00 -4.82400543e-01  3.33105968e-02  4.72372028e+00]
 [-3.87209958e-01 -2.39624139e+00  1.60201811e+00  4.45446467e+00]
 [-5.99932700e-01  8.80619757e-02  2.74357141e-01  2.73072450e-03]
 [ 1.75168201e+00 -4.80430512e-01 -7.35377314e-01  1.64489266e+00]]",32,61.8257031468299
[0.         0.52359878 1.57079633 1.57079633],0.0633786609760952,0.1097750609262799,0.2383958500719102,"[[ 2.33775662 -1.62335227  0.83008865  7.40561314]
 [ 2.79365207 -0.82679592  0.78002112  5.11682159]
 [ 0.08653531 -2.42399614  1.15951139  4.3143948 ]
 [ 0.15444592 -0.87321715 -0.328822   -0.4977246 ]
 [ 2.6751267   0.91447283 -1.15024071  1.19391433]]",24,61.80202892992998
[0.         0.52359878 1.57079633 1.57079633],7.761647429862034e-18,0.1267573219521905,0.2383958500719102,"[[ 5.4190295  -1.2221493   0.60714119  7.54386436]
 [ 2.56853755 -1.11778191  1.0750127   4.52656672]
 [-0.23366603 -2.55637825  1.00853349  4.6719477 ]
 [ 1.53504333 -0.89850123 -0.17916064 -0.57424594]
 [ 2.65696727  0.25733637 -1.11990484  0.30169301]]",26,61.79263918448833
[0.         0.52359878 1.57079633 1.57079633],-0.0633786609760952,0.1097750609262799,0.2383958500719102,"[[ 7.21105429 -2.77848627  0.39111283  9.91402124]
 [ 3.17987773 -2.38622797  1.16989925  3.68923576]
 [-0.47619351 -2.38425233  1.20196001  3.82123003]
 [ 4.26624873  0.19008314 -0.35600926 -0.77674874]
 [ 1.84997826  1.40997503 -0.48438856  2.73404017]]",49,61.8207466371698
[0.         0.52359878 1.57079633 1.57079633],-0.1097750609262799,0.0633786609760953,0.2383958500719102,"[[10.50520432 -2.8128584  -1.62143746  9.80258435]
 [ 2.84735119 -2.13454856  1.74837691  4.02206647]
 [ 0.30161571 -2.15189105  3.02141984  3.68605929]
 [ 3.90705546  0.07091798 -0.63073212 -0.5765809 ]
 [ 1.70835761  1.2008582   0.95070726  2.65441479]]",17,61.82900538801174
[0.         0.52359878 1.57079633 1.57079633],0.4604493841850951,0.0,0.1675898702295776,"[[-4.03464389e+00 -4.00372649e+00 -1.86018363e-01 -7.70378758e-01]
 [ 2.99089853e-01  3.40478448e-01 -3.62303679e-01  7.57489563e-01]
 [ 4.97393002e-01 -8.97497907e-01  1.87470961e-01 -3.98102580e-01]
 [-1.16116375e+00 -5.05080359e-01 -6.76397261e-02  1.12352032e+00]
 [-1.15080361e+00 -5.44139722e-01 -5.72792667e-01 -1.92989163e-03]]",58,32.5917809273261
[0.         0.52359878 1.57079633 1.57079633],0.4604493841850951,0.0,0.1675898702295776,"[[-3.59108093 -1.93509024  0.39321579 -6.09079514]
 [-2.41318844 -0.78922329 -0.95062911  3.10377071]
 [-0.07868631 -0.49707477 -0.38860541  3.97388635]
 [-0.35100676  1.17295679  0.74476728  0.61281782]
 [-0.96202226 -0.06132685  0.53071371  0.47400053]]",136,32.60596116699693
[0.         0.52359878 1.57079633 1.57079633],0.4557626733672784,0.0655287796433355,0.1675898702295776,"[[-2.81482665 -1.52285682  0.34545952 -6.06031467]
 [-2.3299075  -0.68123598 -0.95752882  3.32908682]
 [-0.00785999 -0.75273451 -0.42526512  3.39785369]
 [-0.13040716  0.93951406  1.0199078   1.05713313]
 [-0.17838413  0.54735089  0.22061935  0.14617834]]",25,48.03817223569902
[0.         0.52359878 1.57079633 1.57079633],0.441797948830721,0.1297235823025286,0.1675898702295776,"[[-2.76746666 -1.99719672  0.33810409 -6.25901398]
 [-2.88827222 -0.27375158 -0.8290182   3.27535297]
 [-0.10620262 -1.06516322 -0.39588884  3.40645755]
 [-0.46260157  0.81866381  1.30452099  1.34826817]
 [ 0.19097753  0.45409996 -0.17204641 -0.58541219]]",27,139.84170936391678
[0.         0.52359878 1.57079633 1.57079633],0.4188394920960473,0.1912775869179618,0.1675898702295776,"[[-2.68873915 -2.75888174  0.47125731 -6.34348731]
 [-3.05204064  0.19651745 -0.89778955  3.26176621]
 [-0.40210102 -0.38603862 -0.95114107  3.92310107]
 [-0.4345241   1.04031963  1.28455378  1.65555007]
 [-0.36383742  0.03086126  0.33374484 -0.2025485 ]]",18,305.50494990254606
[0.         0.52359878 1.57079633 1.57079633],0.3873546711356531,0.2489377314627563,0.1675898702295776,"[[ 2.25426371 -4.02988248  1.53052996 -5.53194171]
 [ 0.5924633   1.07816188 -1.60379171  4.33893881]
 [-1.15458138  0.28602164 -1.65756554  2.28707452]
 [ 0.916255   -0.69444634  1.16159347 -0.11879586]
 [ 3.75860376  0.84106998 -0.1573244   0.92414393]]",81,29.619360200575358
[0.         0.52359878 1.57079633 1.57079633],0.347984426109566,0.3015302216721059,0.1675898702295776,"[[ 2.52701842e+00 -5.54303974e+00  1.66433466e+00 -3.23442765e+00]
 [ 6.66682982e-01  1.56731435e+00 -1.72379267e+00  2.50841617e+00]
 [-8.98131663e-01  7.72166385e-01 -1.75857180e+00  2.15396134e+00]
 [ 1.70671016e+00  6.81535716e-02  8.83543562e-01  3.84807218e-02]
 [ 4.11495589e+00  1.44906985e+00  3.88246150e-01 -3.33722856e-03]]",37,30.150972973684475
