init_joint_angles,x_target,y_target,z_target,Theta,iter_count,cost,gen_q
[0.         0.52359878 1.57079633 1.57079633],0.1389929028819752,0.0,0.440829168345847,"[[-0.22189758  2.8973468  -0.39127192 -0.35849618]
 [-0.56237796  2.07845474 -0.14342595 -0.94681024]
 [ 0.10764246  0.08705246 -1.09380607 -0.67624046]
 [-0.13134457  1.25220963  0.58426513 -0.42337279]
 [ 0.29012102  0.91888657 -0.10000401  0.26775491]]",33,1.467998933156719,[-0.10939121  1.43617772  1.40395332  1.28419217]
[0.         0.52359878 1.57079633 1.57079633],0.1389929028819752,0.0,0.440829168345847,"[[-0.3986024   3.24427731 -2.57814237 -0.93827772]
 [ 0.17081708  1.47014952  0.63645079 -0.31462033]
 [-0.08896796  1.16220322  0.85362052 -0.6993051 ]
 [ 0.06255019 -0.49425751  1.23431038  0.34614735]
 [ 0.38837778  0.34486767  2.29570689  0.31785181]]",18,1.4767290416166112,[-0.04209452  1.39893964  1.42422636  1.31852421]
[0.         0.52359878 1.57079633 1.57079633],0.1203713848415338,0.0694964514409876,0.440829168345847,"[[ 1.26062191e+00  3.29937828e+00 -2.80020693e+00 -1.42159352e+00]
 [ 1.06294441e+00  1.44479210e+00  9.48254378e-01 -5.27618665e-01]
 [ 6.46100552e-01  1.00467871e+00  1.10984160e+00 -6.74594052e-01]
 [-7.57609068e-01  3.31749952e-01  9.69793303e-01  3.88000081e-01]
 [ 3.22661137e-01 -2.29392919e-03  2.36256108e+00  1.86233162e-01]]",11,1.4695015515133605,[0.39909155 1.43217748 1.44072901 1.20533569]
[0.         0.52359878 1.57079633 1.57079633],0.0694964514409875,0.1203713848415338,0.440829168345847,"[[ 3.38314213  4.23494923 -3.83473701 -0.81914246]
 [ 2.21728212  0.51987144  1.4299774  -0.45470653]
 [ 0.8745501   1.04644453  1.44775248 -1.53648524]
 [-1.31203644 -0.15531475  1.55886243  0.24705235]
 [ 0.53083737 -0.04068101  2.52778053  0.08508892]]",14,1.4771804578974774,[0.93013182 1.43853944 1.4019821  1.22267955]
[0.         0.52359878 1.57079633 1.57079633],8.510860680930492e-18,0.1389929028819752,0.440829168345847,"[[ 4.39105269  3.64938618 -4.19812942 -0.54491117]
 [ 3.54085541  0.75561461  1.68737625  0.39766947]
 [ 1.65552448  1.29786722  1.55757586 -1.8917084 ]
 [-0.57783173 -0.06173672  1.48813104  0.30989206]
 [ 1.02528838 -0.14876881  2.84512204  0.39888296]]",9,1.4838165622869264,[1.43201024 1.39798086 1.38875448 1.36688834]
[0.         0.52359878 1.57079633 1.57079633],-0.0694964514409876,0.1203713848415338,0.440829168345847,"[[ 5.13966144  3.89545227 -4.06736073 -0.83530128]
 [ 3.02835058  0.88754859  1.57196219  0.41115119]
 [ 2.39043567  1.29529013  1.37508728 -1.9835186 ]
 [ 0.5119421   0.02092832  1.893666    0.32058681]
 [ 0.83608691  0.04106371  2.8236371   0.12540712]]",9,1.8881635298279724,[1.62906425 1.46924285 1.40139925 1.30271848]
[0.         0.52359878 1.57079633 1.57079633],-0.1203713848415338,0.0694964514409875,0.440829168345847,"[[ 6.84014394  3.71104029 -4.65962799 -1.61723047]
 [ 3.61532837  1.33417624  1.6762829   0.28373574]
 [ 3.74621542  1.57870442  1.8266426  -2.30938041]
 [ 1.42728105  0.12096032  2.15362026  0.27388149]
 [ 1.16837504  0.53589472  2.00816734  0.15376579]]",14,2.3807209423484115,[2.21426069 1.54676246 1.35541792 1.11159846]
[0.         0.52359878 1.57079633 1.57079633],0.1340863063803187,0.0,0.4816854393079401,"[[-0.19482291  5.60967731 -1.18297764 -1.00424851]
 [-0.50874878 -0.67755081 -0.37360282 -0.06458149]
 [-0.88385421 -0.74537781  0.56354235  0.30951439]
 [ 0.48206512  2.04255612  0.14491679 -0.16931884]
 [ 0.17005504 -1.77142379  1.4882133  -0.22623928]]",29,1.4541515100133346,[-0.1628764   1.42388765  1.4104139   1.40083255]
[0.         0.52359878 1.57079633 1.57079633],0.1340863063803187,0.0,0.4816854393079401,"[[-0.12686954  1.09455834 -1.59628297 -1.45809829]
 [-0.94271565  3.06790151  0.70690333 -0.30475417]
 [ 0.64820052  2.10503563 -0.46141203  0.77407319]
 [-0.03602142  1.00353748  1.2764257   0.39705639]
 [-0.11741832  0.0087537   0.24226631  0.03162244]]",36,1.4582575668260973,[-0.09504691  1.42904843  1.42808775  1.37533278]
[0.         0.52359878 1.57079633 1.57079633],0.1161221476249794,0.0670431531901593,0.4816854393079401,"[[ 2.14832146 -0.39627968 -2.24168373 -2.02157379]
 [-0.63542691  4.43383219  0.80177492  0.06365401]
 [ 1.76850862  2.98451078 -0.23879669  1.16347901]
 [-0.93693409  0.76239624  1.58423572  0.93456618]
 [ 0.20687813  0.34130421  0.3990837  -0.37853873]]",11,1.4817265178400782,[0.41469217 1.44325208 1.37344527 1.39214129]
[0.         0.52359878 1.57079633 1.57079633],0.0670431531901593,0.1161221476249794,0.4816854393079401,"[[ 3.71998827 -0.35780855 -2.44289361 -2.37828208]
 [ 0.6723864   4.54055877  0.96101503  0.46012121]
 [ 1.93420113  2.72362574  0.02832811  1.34877304]
 [-0.731762    0.57555924  1.78940257  0.98985362]
 [-0.96139994  0.51724659  0.48434931 -0.58426752]]",10,1.4623550236719245,[0.87960796 1.43103932 1.40260523 1.40329805]
[0.         0.52359878 1.57079633 1.57079633],8.210418295907432e-18,0.1340863063803187,0.4816854393079401,"[[ 4.85968717 -0.02261813 -2.19241446 -2.21054503]
 [ 2.1019709   4.54025436  0.92755447  0.17765292]
 [ 2.14607372  2.42432159  0.34106564  1.65720127]
 [ 0.62959257  0.30384027  1.15816381  0.92313953]
 [-1.19235536 -0.11162172  0.14641149 -1.1380023 ]]",16,1.460277445466721,[1.38384367 1.42808309 1.42688074 1.40723922]
[0.         0.52359878 1.57079633 1.57079633],-0.0670431531901593,0.1161221476249794,0.4816854393079401,"[[ 5.67559601 -0.17647183 -2.3684071  -1.8355364 ]
 [ 2.55554993  4.51972869  0.93642217  0.46102826]
 [ 2.29206449  3.09715917  0.33830962  1.57978829]
 [ 1.18161795  0.09958857  1.02583324  0.71756371]
 [-0.71616237 -0.6773175   0.06958326 -1.21835774]]",9,1.828780224573998,[1.65188634 1.44102976 1.38692596 1.49095965]
[0.         0.52359878 1.57079633 1.57079633],-0.1161221476249794,0.0670431531901593,0.4816854393079401,"[[ 8.310176   -1.23773323 -1.44653853 -1.75353845]
 [ 2.79171251  4.15759254  0.48192601  1.00420789]
 [ 1.91495963  3.906227    0.58849468  1.60086018]
 [ 1.8041936   0.14897896  1.3182213   0.98243235]
 [-0.89649803  0.30333871 -0.12523777 -0.63144938]]",21,2.352769045950737,[2.14483574 1.31110691 1.52368202 1.61463967]
[0.         0.52359878 1.57079633 1.57079633],2.830294824696105e-17,0.0,0.4622222222222222,"[[-0.10260628  3.37191978  0.26340821 -0.04906635]
 [-0.24146275  2.44215366 -0.1080234  -0.2087389 ]
 [-0.36367702  1.38985202 -0.11621769 -0.3002024 ]
 [-0.28253394 -0.05229287 -0.52798179  0.19977807]
 [-0.13514635 -0.32614494  0.23323747  0.1016592 ]]",17,1.711585067421793,[-0.11007571  1.59461644  1.56256987  1.51662554]
[0.         0.52359878 1.57079633 1.57079633],0.1868787868241576,0.0,0.143397136610943,"[[-1.14231492  1.82784482 -1.61961602 -8.59168544]
 [ 0.6155823   1.10029023 -1.38604097 -5.02488251]
 [ 0.11702904  2.67927985  0.2698767   4.32338898]
 [ 0.18253416 -0.89893353  1.23842081 -2.7793966 ]
 [ 0.23154037  0.45462773  0.93514842 -2.78020395]]",19,1.250798346711998,[-0.08490108  1.22943275  1.21489989 -0.44967156]
[0.         0.52359878 1.57079633 1.57079633],0.1868787868241576,0.0,0.143397136610943,"[[ -1.1937943    3.61747077  -2.30440412 -11.66123728]
 [  0.91959826  -0.37102157  -0.06387661   2.41151941]
 [  0.11341014   0.55254805   0.59797409  -1.20410585]
 [ -0.50183904   1.38196921  -0.18990924  -3.44761792]
 [ -0.05729628  -1.44166822   0.15365121   1.12658553]]",30,1.2481169606965603,[-0.10023476  1.21602871  1.20913835 -0.44849462]
[0.         0.52359878 1.57079633 1.57079633],0.1726534862073791,0.0715154155780925,0.143397136610943,"[[ -0.12137533   3.84115972  -2.22463592 -11.64963329]
 [  2.19333314  -0.65107588  -0.21227915   2.44239474]
 [  0.71736992   0.64206219   0.56152045  -0.81832268]
 [ -0.71192255   1.64952163  -0.31701391  -3.6192895 ]
 [ -0.28204281  -1.80618508   0.31354513   1.31028954]]",9,1.2603323982480692,[ 0.31272673  1.23291349  1.19417605 -0.40912809]
[0.         0.52359878 1.57079633 1.57079633],0.1321432574232771,0.132143257423277,0.143397136610943,"[[  0.6092345    3.97107611  -2.78892758 -11.49283157]
 [  3.79816222  -0.64060732   0.32290249   2.2568491 ]
 [  1.1748739    0.12267494   0.48458958  -0.86712961]
 [ -0.99798378   1.91125259   0.23387069  -3.8313647 ]
 [  0.37981825  -1.5591857    0.24357233   1.89224799]]",14,1.2584951834059566,[ 0.71338119  1.22619756  1.19563465 -0.41261604]
[0.         0.52359878 1.57079633 1.57079633],0.0715154155780926,0.1726534862073791,0.143397136610943,"[[  1.50599549   3.91102526  -2.3549533  -11.69473031]
 [  4.4684856   -1.03640856  -0.23443589   2.88116734]
 [  1.89052833   0.37585687   0.66944377  -1.31239625]
 [ -0.31214541   2.24309192   0.31025431  -4.15145197]
 [  0.12616055  -1.35501762   0.37898722   1.42627176]]",10,1.253111660476941,[ 1.07601235  1.21052019  1.21951692 -0.4354549 ]
[0.         0.52359878 1.57079633 1.57079633],5.293845179487649e-17,0.1868787868241576,0.143397136610943,"[[  1.59972478   4.94908631  -2.25267745 -12.13473075]
 [  5.20527676  -2.10361641  -0.48455276   2.8646893 ]
 [  3.01673178   0.97206006   0.84064727  -1.34336247]
 [  0.20682555   2.04268247   0.6058601   -4.33896823]
 [  0.55022951  -2.19410039   0.95660231   1.35120384]]",7,1.420974443038122,[ 1.35398293  1.27056954  1.25108603 -0.53170752]
[0.         0.52359878 1.57079633 1.57079633],-0.0715154155780925,0.1726534862073791,0.143397136610943,"[[  3.04454948   4.40409045  -2.03182201 -12.26461657]
 [  5.99679385  -1.81469669  -0.06528928   2.75707253]
 [  2.90689102   1.46446489   1.03235347  -1.22773102]
 [  0.55452258   1.41781429   0.70253418  -4.41848418]
 [ -0.3782027   -2.717622     1.32307366   1.38282417]]",9,1.8070646360768576,[ 1.70951207  1.21515652  1.38348401 -0.56224788]
[0.         0.52359878 1.57079633 1.57079633],-0.132143257423277,0.1321432574232771,0.143397136610943,"[[  3.78169174   3.88878321  -2.16645624 -14.2600169 ]
 [  6.76268973  -1.68161449   0.69156849   4.24461082]
 [  4.25320942   1.52979045   1.26289158  -1.3852775 ]
 [  1.29349646   1.12677088   1.05844143  -3.13996921]
 [ -0.76716616  -2.41555578   1.83402409   1.74697105]]",10,2.202642335502483,[ 2.12214537  1.1389972   1.52466973 -0.63034351]
[0.         0.52359878 1.57079633 1.57079633],-0.1726534862073791,0.0715154155780925,0.143397136610943,"[[  5.2112993    3.63971464  -1.61331708 -14.61917738]
 [  7.57189461  -1.93339869   0.72977203   4.04455317]
 [  4.71386922   1.63405583   1.02937265  -1.31286313]
 [  1.00483177   1.03413303   1.58988026  -3.40719475]
 [ -0.50823269  -1.87899225   2.1143532    1.91134489]]",8,2.5999892792882817,[ 2.52361267  1.07668076  1.64298848 -0.72733109]
[0.         0.52359878 1.57079633 1.57079633],0.0676656498750655,0.0,0.4954002016824226,"[[-1.29987331e+00  3.59152426e+00  1.60589208e-01 -4.04428257e-01]
 [ 1.20916569e-01  1.39805030e+00 -1.12322568e+00 -6.55714915e-02]
 [-3.51066824e-01  6.48548657e-01  2.31701418e-01 -2.85690302e-03]
 [ 3.78366427e-01  9.87759957e-01 -6.92333292e-02  3.38749494e-01]
 [-6.13390959e-02  7.44910296e-01  9.31372575e-01 -5.98575300e-01]]",30,1.5111631900269469,[-0.22523388  1.49850114  1.480306    1.49725896]
[0.         0.52359878 1.57079633 1.57079633],0.0676656498750655,0.0,0.4954002016824226,"[[ 0.11898935  3.92415004 -0.47060189 -0.1037202 ]
 [-0.19285905  0.89770545  0.57750719 -0.06705728]
 [-1.10021637  1.12060897 -0.45460848  0.353945  ]
 [-0.02579899 -1.15338252  0.77010951  0.71676309]
 [ 0.12309013 -0.27577746  0.13903643  1.12081513]]",27,1.6690980686009642,[-0.11744869  1.37779862  1.57463489  1.64940813]
[0.         0.52359878 1.57079633 1.57079633],0.0338328249375327,0.0586001717553901,0.4954002016824226,"[[ 5.12040048  4.46123298 -0.31327205 -1.39075744]
 [-0.55334175  1.15587557  0.48231703  0.45768319]
 [-1.7747769   1.31012181 -1.42057453 -0.34389648]
 [ 1.01772022 -1.37001157  0.91824016  1.26740067]
 [-0.12723079 -0.72172147 -0.42853735  1.71359475]]",32,1.5231910774135244,[0.70122341 1.5045617  1.48636153 1.47418139]
[0.         0.52359878 1.57079633 1.57079633],-0.0338328249375328,0.0586001717553901,0.4954002016824226,"[[ 7.28983334  4.26565565 -0.88971111 -2.35958153]
 [ 2.00113001  1.08853721  0.72731294  1.09751235]
 [-1.72399809  1.83648752 -1.02416333  0.10105632]
 [ 0.9928968  -0.8284811   1.15258662  1.7362839 ]
 [ 0.13239415 -0.92655839 -0.36162158  1.90484333]]",21,1.609459196446496,[1.45529801 1.54314039 1.47627337 1.47351621]
[0.         0.52359878 1.57079633 1.57079633],0.3636868207865243,0.0,0.3431208189343667,"[[-0.46525066  3.51439454 -0.99621606 -1.71107157]
 [ 0.21290537  0.79989795 -0.11193082  0.36487977]
 [ 0.0399415  -2.48067078 -0.22695319 -0.30186924]
 [-0.1955493  -1.6203493  -0.55957552 -0.03888156]
 [ 0.22898918  0.87655438  0.01157961  0.71202826]]",29,1.5239119846330844,[-0.05436845  0.92210645  1.32208378  1.30485912]
[0.         0.52359878 1.57079633 1.57079633],0.3636868207865243,0.0,0.3431208189343667,"[[-0.25334739  0.92904521 -0.11666779 -0.30660245]
 [ 0.21860065  0.99130049 -0.5993351  -0.46592439]
 [-0.38043564  0.02492075 -0.49549618  0.03711868]
 [-0.46612081 -0.29494963 -0.38650375 -0.10625911]
 [-0.47684841 -0.22181956 -0.26888958 -0.59041487]]",14,1.612367349070453,[-0.09221113  0.80696608  1.3844385   1.43427135]
[0.         0.52359878 1.57079633 1.57079633],0.3574943615427135,0.0668272779557652,0.3431208189343667,"[[ 0.41266534  0.80150775  0.12737979 -0.40642944]
 [ 0.78071256  0.91166752 -0.54007147 -0.51523161]
 [-0.06271874 -0.04322965 -0.86595196 -0.07777104]
 [-0.24729532  0.40843877 -0.3800281  -0.09979953]
 [-0.46859426  0.48102757 -0.51681097 -0.04545425]]",13,1.5699787161163734,[0.15095077 0.8260847  1.39268478 1.41095144]
[0.         0.52359878 1.57079633 1.57079633],0.3391278605837928,0.1313788331112325,0.3431208189343667,"[[ 0.93451432  1.84379828 -0.35424446 -0.45643768]
 [ 1.32508925  0.68334544 -0.45245315 -1.21551417]
 [-0.35950642 -0.3623994  -1.04748701 -0.18912096]
 [ 0.01418468  0.26576094 -0.49467059  0.35317887]
 [-0.42670516  0.64216094 -0.24153481  0.42231835]]",10,1.533569701513678,[0.30697577 0.93930375 1.30113298 1.33019618]
[0.         0.52359878 1.57079633 1.57079633],0.3092127670717283,0.1914564396766392,0.3431208189343667,"[[ 1.94279571  2.38059946 -0.36263854 -0.76832286]
 [ 1.70630114  0.47663035 -0.78869272 -1.16422174]
 [-0.59408536 -0.68630595 -0.94586883 -0.11774243]
 [ 0.11707126  0.25231585 -0.57451218  0.1608751 ]
 [-0.72831066  0.36588683 -0.42544735  0.26434374]]",9,1.5205934702389428,[0.51398144 0.96412398 1.25307084 1.27433666]
[0.         0.52359878 1.57079633 1.57079633],0.2687678036368732,0.2450142268155477,0.3431208189343667,"[[ 2.32284602  2.37259373 -0.0745241  -0.96247148]
 [ 1.78260208  0.56826865 -0.89241488 -1.0813953 ]
 [-0.15618427 -0.48839031 -1.17591823  0.18261374]
 [ 0.61885832  0.4582554  -0.97345932  0.01754303]
 [-0.44105035 -0.03438818 -0.18427238  0.2668663 ]]",7,1.519424001124439,[0.67407142 0.9994627  1.24637419 1.273758  ]
[0.         0.52359878 1.57079633 1.57079633],0.2191702750006148,0.2902283483224275,0.3431208189343667,"[[ 3.75169382  0.88750101  0.02439737 -0.28149035]
 [ 1.26860424  1.11670525 -0.74175322 -1.75182836]
 [ 0.66485488  0.15867636 -1.11714992  0.16611762]
 [-0.47150051  1.06821579 -1.10189    -0.30242861]
 [-0.79415276  0.84422999  0.43996419  0.78595166]]",15,1.5154192933087096,[0.86039356 0.94021165 1.29759494 1.28875411]
[0.         0.52359878 1.57079633 1.57079633],0.1621091655149819,0.3255590915177238,0.3431208189343667,"[[ 4.77715292  0.6802672   0.1558936  -0.34823129]
 [ 0.75844644  1.38139226 -0.98196553 -2.08971539]
 [ 1.16344658  0.85558865 -1.37829058  0.18664804]
 [ 0.16186394  1.17668805 -1.16804083 -0.25421469]
 [-1.10729107  0.53816701  0.58879651  1.02985962]]",9,1.5200363977939155,[1.05121748 1.01211246 1.25929702 1.23972547]
[0.         0.52359878 1.57079633 1.57079633],0.0995276228262499,0.3498033103164766,0.3431208189343667,"[[ 5.29329288  0.41547782  0.64255408 -0.27254134]
 [ 1.16830882  1.309536   -1.13598014 -1.60040196]
 [ 1.58352707  0.60143282 -2.01514285 -0.18865097]
 [-0.33920496  1.8201153  -0.94802831  0.04334024]
 [-0.86005929  0.3656351   0.33758878  0.83106456]]",16,1.52928145986576,[1.21770273 0.96532465 1.26591633 1.29813056]
[0.         0.52359878 1.57079633 1.57079633],0.0335567863123964,0.3621353969252297,0.3431208189343667,"[[ 6.41687375 -0.12619166  1.31348208  0.23883278]
 [ 0.87761462  1.1875995  -0.73708949 -1.72763014]
 [ 1.91479535  0.61692248 -2.11876098 -0.86293228]
 [-0.32072899  2.16675533 -1.48545994 -0.24784543]
 [-0.93247421  0.43431826 -0.30231117  1.66824754]]",13,1.5996912033375372,[1.40731489 0.87738156 1.38194946 1.30247486]
[0.         0.52359878 1.57079633 1.57079633],-0.0335567863123965,0.3621353969252296,0.3431208189343667,"[[ 6.49071482 -0.76603561  1.68951206  0.75103213]
 [ 1.35792208  1.28718005 -1.28869314 -1.36444854]
 [ 2.43285312  0.75387509 -1.84643179 -1.13630652]
 [-0.14040015  2.06870297 -0.76513928  0.23812786]
 [-0.62373156  0.3496703  -0.44434585  1.58738752]]",14,1.737285398465045,[1.55966825 0.78491608 1.43890882 1.44454346]
[0.         0.52359878 1.57079633 1.57079633],-0.09952762282625,0.3498033103164766,0.3431208189343667,"[[ 7.35703502 -0.96995774  1.02536716  1.55558497]
 [ 1.51922597  1.20545817 -1.26724797 -1.59771009]
 [ 2.42178838  0.8350461  -1.93393762 -1.0821392 ]
 [ 0.08566631  2.61365828 -0.72145258  0.81186148]
 [-0.34272986  0.4836371  -0.21779979  1.69777174]]",11,1.929536457054828,[1.75433212 0.78259594 1.32413723 1.59657509]
[0.         0.52359878 1.57079633 1.57079633],-0.1621091655149819,0.3255590915177238,0.3431208189343667,"[[ 7.97264762 -0.74388278  1.344669    0.67978615]
 [ 2.14724945  1.53439897 -1.4390188  -1.41388474]
 [ 2.11746936  0.27568985 -1.92604749 -0.64517596]
 [ 0.3190683   2.70393602 -0.65466926  0.41255139]
 [-0.40154611  0.54415827 -0.35332405  1.92264449]]",10,2.11310748175522,[1.93390113 0.81902495 1.35772522 1.49362764]
[0.         0.52359878 1.57079633 1.57079633],-0.2191702750006148,0.2902283483224276,0.3431208189343667,"[[ 8.56715629 -1.17460418  1.08411504  1.38923254]
 [ 2.45170238  1.64487008 -1.01253691 -1.76161011]
 [ 2.28447253  0.17306771 -1.96891001 -0.41665621]
 [ 0.69600858  2.97915101 -0.46336973  0.0709136 ]
 [-0.2549963   0.24422448 -0.2344587   2.40231616]]",9,2.2877640415826286,[2.12550562 0.75863668 1.38270255 1.5822091 ]
[0.         0.52359878 1.57079633 1.57079633],-0.2687678036368733,0.2450142268155476,0.3431208189343667,"[[ 9.0410351  -0.97936118  1.4191688   1.81598931]
 [ 2.65330177  1.37292473 -1.48468992 -1.92830233]
 [ 2.50424178 -0.09909396 -1.8343089  -0.47939492]
 [ 1.14381371  3.23264284 -0.73111913  0.17185479]
 [-0.15764813  0.24259324  0.38160764  2.66630801]]",10,2.4739675809324417,[2.28992367 0.7422716  1.38590001 1.6395427 ]
[0.         0.52359878 1.57079633 1.57079633],-0.3092127670717283,0.1914564396766392,0.3431208189343667,"[[ 9.34198269 -1.08663883  1.44404238  1.98902389]
 [ 2.88506385  1.46467354 -1.75379599 -1.70610293]
 [ 3.32874255  0.3326466  -2.21009609 -0.49462719]
 [ 1.93674473  3.00758745 -1.14345151  0.75825249]
 [-0.6339871   0.36362519  0.61148474  2.80607982]]",9,2.665550229814585,[2.49806618 0.76930649 1.29345193 1.73956967]
[0.         0.52359878 1.57079633 1.57079633],-0.3391278605837928,0.1313788331112323,0.3431208189343667,"[[ 9.80979879 -1.45589731  1.69326188  1.80177746]
 [ 3.3969554   1.61276499 -1.90973082 -1.81173048]
 [ 3.47741565  0.39112155 -2.39784028 -0.81220552]
 [ 1.91423857  3.14144002 -0.64944881  0.69041276]
 [-0.90631627  0.71032772  1.016566    3.15732804]]",12,2.8583738996145507,[2.6605578  0.74764522 1.33595847 1.66312633]
[0.         0.52359878 1.57079633 1.57079633],-0.3574943615427136,0.0668272779557651,0.3431208189343667,"[[10.21885258 -1.77614957  1.63662348  1.74357803]
 [ 3.90423706  1.47337783 -1.42157908 -1.87142733]
 [ 3.70994794  0.6104235  -2.14616104 -0.67587229]
 [ 2.06559335  3.22284763 -0.78238864  0.83556502]
 [-0.76771008  0.91675931  1.55719722  3.30713406]]",9,3.030867512985321,[2.84086465 0.70368871 1.42522483 1.67076887]
[0.         0.52359878 1.57079633 1.57079633],0.2568493163481483,0.0,0.0934855058423494,"[[-0.17932907  3.2831337  -1.73101099 -4.68312907]
 [-0.38421562 -1.72138538 -1.66221974 -2.91127359]
 [-0.41239921  2.22174661  0.00814674 -1.57896214]
 [ 1.07406459 -0.84231024 -0.40106082 -2.06503421]
 [ 0.10772404 -1.08217778 -0.57435825 -0.03039156]]",18,1.0316312605188784,[-0.05910284  1.00603459  0.99292731  0.04370748]
[0.         0.52359878 1.57079633 1.57079633],0.2568493163481483,0.0,0.0934855058423494,"[[-0.12425471  3.03055521 -2.75844915 -9.91626324]
 [ 0.13928682 -0.14140774 -1.65072768  2.86682976]
 [-0.84652696 -0.10488134  0.77490432 -3.86503165]
 [ 0.2981676  -0.65357226  1.53550511  3.93606522]
 [-0.96606757  0.36956939 -0.62438538 -1.72936288]]",18,1.0412834065919434,[-0.09219759  0.99388251  1.01096784  0.04370534]
[0.         0.52359878 1.57079633 1.57079633],0.2480973881253674,0.066477494792463,0.0934855058423494,"[[ 1.06119008  3.08439792 -2.59858104 -9.99747506]
 [ 0.33299566  0.25165407 -1.89984104  3.28472371]
 [-0.19053746 -0.30814521  0.65487004 -3.93395992]
 [-0.29164545 -1.12903534  1.46339885  4.16918773]
 [-0.46111008 -0.19230792 -0.63977606 -1.66584984]]",11,1.0272981890669046,[0.18581579 0.99601949 0.98663433 0.09766772]
[0.         0.52359878 1.57079633 1.57079633],0.2224380329021621,0.1284246581740741,0.0934855058423494,"[[  1.77502315   2.26346932  -1.95054132 -10.36495356]
 [  0.64441058   0.56300724  -2.39772311   3.63975101]
 [  0.34392397  -0.21759938   0.78425245  -4.01312658]
 [ -0.38313917   0.38981595   0.43464718   4.23405071]
 [  0.29371391  -0.1258336   -0.26496048  -1.8322873 ]]",11,1.037002076081469,[0.42185453 1.00078955 0.98795152 0.07556815]
[0.         0.52359878 1.57079633 1.57079633],0.1816198933329044,0.1816198933329044,0.0934855058423494,"[[  3.32963102   2.26073972  -1.87687692 -10.44839269]
 [  0.78107966   0.4380749   -2.20612462   3.88861922]
 [  0.75432887   0.10275285   0.4036307   -4.50378303]
 [ -0.58137205   0.63026478   0.73957071   4.30298628]
 [ -0.5685003   -0.39987076  -0.49463823  -2.01375838]]",13,1.036198150958036,[0.72441802 1.02383198 1.00291386 0.04628585]
[0.         0.52359878 1.57079633 1.57079633],0.1284246581740741,0.2224380329021621,0.0934855058423494,"[[  4.31442946   2.26708564  -1.72705818 -10.58797395]
 [  0.89895269   0.39970373  -2.00840467   4.3307976 ]
 [  0.89955869   0.01894899   0.02977908  -4.24498114]
 [ -0.32733163   0.50577896   0.66850566   4.16415897]
 [  0.20573057  -0.23338999  -0.75043001  -2.95285029]]",12,1.028625658988807,[0.96279891 1.00706848 1.0089164  0.08068535]
[0.         0.52359878 1.57079633 1.57079633],0.066477494792463,0.2480973881253674,0.0934855058423494,"[[  4.89343052   2.78280974  -2.05875702 -10.83563522]
 [  0.94366981   0.05486867  -1.85878152   4.67801521]
 [  1.61599263   0.06068285  -0.19744325  -4.26220513]
 [  0.12018026   0.81695323   0.79226017   4.13756048]
 [ -0.09315593  -0.06637418  -0.62931859  -3.02481566]]",7,1.210239253224914,[1.16493198 1.07620384 0.95911217 0.08137694]
[0.         0.52359878 1.57079633 1.57079633],-4.130452031734169e-17,0.2568493163481483,0.0934855058423494,"[[ 5.85400165e+00  2.83931901e+00 -1.63633163e+00 -1.11981313e+01]
 [ 1.39756492e+00 -2.57478913e-03 -1.71093369e+00  4.71703403e+00]
 [ 1.72001621e+00 -4.79489914e-01 -1.90486810e-01 -4.03700915e+00]
 [ 4.81977610e-01  6.91350624e-01  4.40496088e-01  4.10697524e+00]
 [-2.39932052e-01 -1.68249820e-02 -4.61886476e-01 -2.95896358e+00]]",11,1.4768520726211614,[1.42802995 1.01624075 1.03717517 0.04574778]
[0.         0.52359878 1.57079633 1.57079633],-0.0664774947924631,0.2480973881253674,0.0934855058423494,"[[ 6.96063356e+00  2.82185831e+00 -1.32577166e+00 -1.14717457e+01]
 [ 1.51204288e+00 -1.45824146e-01 -1.70979474e+00  4.41837732e+00]
 [ 2.17847689e+00 -2.05497866e-01  9.93885148e-03 -4.27647614e+00]
 [ 7.03192655e-01  7.06924563e-01  2.99782141e-01  4.06907681e+00]
 [-7.69527759e-01  2.25922662e-01 -3.24421486e-01 -2.56352097e+00]]",7,1.738084792202116,[ 1.68721935  1.02733006  1.10685139 -0.06246368]
[0.         0.52359878 1.57079633 1.57079633],-0.1284246581740741,0.2224380329021621,0.0934855058423494,"[[  7.9463084    2.92777552  -1.53682541 -11.20104407]
 [  1.8559047   -0.03037771  -1.76843482   4.10662558]
 [  2.56655551  -0.47254496   0.21215406  -4.12710639]
 [  0.72510624   0.6936362    0.40223698   3.78000512]
 [ -0.72958031   0.1610959   -0.52782711  -2.01653132]]",7,2.0001176682317063,[ 1.95130645  1.03280228  1.08368773 -0.0492097 ]
[0.         0.52359878 1.57079633 1.57079633],-0.1816198933329045,0.1816198933329043,0.0934855058423494,"[[  8.6867167    2.7779649   -1.0176605  -11.11896955]
 [  2.26488012  -0.17646309  -1.85625652   4.040469  ]
 [  2.98797053  -0.20323338   0.16472057  -4.0607476 ]
 [  1.3098354    0.48347412   0.30178185   3.97375422]
 [ -0.62298872   0.09661843  -0.79266852  -2.80538063]]",7,2.264248138174997,[ 2.2213345   0.99865237  1.14536247 -0.04357119]
